changed_comp,multiplier,b6,T100,T365,T10000,logT10000,M10000,NK10000,CTL10000,B10000,t_to_1e5,t_to_1e6,t_to_1e5_plot,t_to_1e6_plot,auc_0_365,auc_0_1000,final_state
B,0.1,5.378134220099089e-7,3184.938438529935,5.109404747104904e6,9.741231831416164e6,6.988613923819004,487087.59531358216,717.0420431551165,15.77000995422602,205.21864508575388,340.0,355.0,340.0,355.0,5.0030940391436666e7,6.177787012828688e9,tumor_dominant
B,0.1,5.646216173286177e-7,2978.281407411695,25877.896261729144,9.740681528670382e6,6.9885893889166075,487060.1337028221,717.082386399286,15.770894952598233,205.23021116809872,385.0,400.0,385.0,400.0,1.984345190919666e6,5.707885703107368e9,tumor_dominant
B,0.1,5.927661112721535e-7,2779.9414569355104,7430.77610138897,9.740103760991273e6,6.988563628015757,487031.30151358974,717.1247480154318,15.771824287480127,205.24235585731057,465.0,480.0,465.0,480.0,1.3848862773425423e6,4.961546822027764e9,tumor_dominant
B,0.1,6.223135138451644e-7,2589.947078777444,4766.344060756368,9.739497155841734e6,6.988536579695485,487001.0302520396,717.169229371,15.772800524155253,205.25510794750411,610.0,625.0,610.0,625.0,1.1483885346467842e6,3.514149673840524e9,tumor_dominant
B,0.1,6.533337553376234e-7,2408.2955891326746,3684.990303624469,9.73886027190907e6,6.988508179441481,486969.24799217394,717.2159369641611,15.773825299014593,205.2684985238347,1135.0,1150.0,1135.0,1150.0,996408.1772376831,3.9276329950984903e6,tumor_dominant
B,0.1,6.859002518299215e-7,2234.9548483059793,3060.052515500112,3203.1233293036407,3.505709224080492,660.1561269137935,207081.8346217202,849.8083350202215,116258.16231035619,NaN,NaN,10000.0,10000.0,882263.1678980463,2.893631857034298e6,intermediate
B,0.1,7.200900789478258e-7,2069.8650662970367,2630.231193200809,2665.154635565737,3.4258853346597316,633.2576967852532,210430.7019282416,741.8656924907606,120011.04832954773,NaN,NaN,10000.0,10000.0,789837.5483659221,2.478790715800341e6,intermediate
B,0.1,7.559841542785492e-7,1912.9407573572335,2303.95293019218,2315.2639748628317,3.364788052591392,615.763167561188,212667.53100781,665.4152399441668,122584.72531505697,NaN,NaN,10000.0,10000.0,711696.9973894277,2.1810326545161633e6,intermediate
B,0.1,7.936674288796335e-7,1764.072814091555,2040.8272925932629,2044.9601019689458,3.3108971603323116,602.2479841305219,214428.3976718696,602.6949724951957,124649.84357128928,NaN,NaN,10000.0,10000.0,643805.4593930846,1.9420928453712398e6,intermediate
B,0.1,8.33229088333924e-7,1623.1306346236245,1820.1629777411104,1821.7780456768185,3.2607337891122814,591.0888846146864,215904.42475543034,548.3532957703987,126408.13499381048,NaN,NaN,10000.0,10000.0,583727.736501964,1.7404673640970974e6,intermediate
B,0.1,8.747627638264501e-7,1489.9641995685467,1630.1715325017772,1630.8285793029697,3.2126745349491332,581.5414127736763,217183.50790324397,499.9307068055782,127952.34740089778,NaN,NaN,10000.0,10000.0,529880.9705444922,1.5654245587998824e6,intermediate
B,0.1,9.183667537427913e-7,1364.4061793386397,1463.5788652213957,1463.8523594526216,3.1657938549248166,573.192603141705,218314.49107894933,456.0654579934463,129333.94146002765,NaN,NaN,10000.0,10000.0,481177.5205662456,1.4107114634230952e6,intermediate
B,0.1,9.641442563133607e-7,1246.2739733352914,1315.6082381672097,1315.723246559893,3.1194945030390517,565.7861536362428,219327.7247392853,415.91688938274694,130584.80916650013,NaN,NaN,10000.0,10000.0,436836.9090743198,1.2723164292331156e6,intermediate
B,0.1,1.0122036138542432e-6,1135.3716700871712,1182.961970726045,1183.0103159312648,3.0733554862825994,559.1505102137805,220243.53214610316,378.92705302120527,131726.2274762329,NaN,NaN,10000.0,10000.0,396279.05276079924,1.1474887386525997e6,intermediate
B,0.1,1.0626585691826105e-6,1031.491891912772,1063.2676516298884,1063.2876704437258,3.0270590309669148,553.164372359096,221076.2842091894,344.70561230042216,132773.17509092003,NaN,NaN,10000.0,10000.0,359059.92200083414,1.0342468832110607e6,intermediate
B,0.1,1.1156285348135952e-6,934.4175216596145,954.7581864772726,954.7662061746366,2.980351670742906,547.7383071323845,221836.58593410795,312.96786854787814,133736.6560601368,NaN,NaN,10000.0,10000.0,324830.8420856103,931107.1447057099,controlled
B,0.1,1.1712388755757056e-6,843.9232958180482,856.077355661285,856.0803740688611,2.9330215504854618,542.8040112004156,222532.5346548636,283.49868440657673,134625.03498804756,NaN,NaN,10000.0,10000.0,293311.6929946105,836922.6559255543,controlled
B,0.1,1.229621205313694e-6,759.7772488694685,766.1562172133041,766.1572736474927,2.8848844070720916,538.3078638699582,223170.50235463848,256.13025714221845,135444.87301588597,NaN,NaN,10000.0,10000.0,264272.64761234296,750782.4800957186,controlled
B,0.1,1.2909136983810517e-6,681.7420098343325,684.1321143268447,684.1323422684457,2.8357744692522466,534.206613483447,223755.63336203244,230.72752375285188,136201.45742486362,NaN,NaN,10000.0,10000.0,237521.3674698556,671945.4059459252,controlled
B,0.1,1.3552614166593774e-6,609.5759510283254,609.2931015244629,609.2930878200706,2.7855384511648493,530.4646505209728,224292.18953882525,207.17832186317943,136899.17593439072,NaN,NaN,10000.0,10000.0,212893.79572503665,599794.9045139845,controlled
B,0.1,1.4228166528785383e-6,543.0341947951667,541.0396594831207,541.0395844752435,2.734031003681231,527.0519766625371,224783.77827711537,185.386581086009,137541.75782815187,NaN,NaN,10000.0,10000.0,190247.39436810525,533807.5335945798,controlled
B,0.1,1.4937392910502137e-6,481.86948701116137,478.8569429433923,478.8568473073356,2.681111696340111,523.9428378830346,225233.52276667365,165.26735374861676,138132.45941548483,NaN,NaN,10000.0,10000.0,169456.09335079088,473530.20071893954,controlled
B,0.1,1.568197184867829e-6,425.8329548277671,422.2945702773917,422.2945046494192,2.62664263035465,521.1147231747167,225644.18387497126,146.74325599883736,138674.1953878255,NaN,NaN,10000.0,10000.0,150406.45796304394,418563.47337113536,controlled
B,0.1,1.646366554968472e-6,374.674761412917,370.9517813464778,370.9517352835576,2.570486589183171,518.5475850797003,226018.24806755697,129.74183230114886,139169.6321741153,NaN,NaN,10000.0,10000.0,132994.75356616854,368549.1083104603,controlled
B,0.1,1.7284324059969565e-6,328.1446819086841,324.4661007114875,324.46605865567454,2.512505704710253,516.22329563887,226357.9963339975,114.19359668199463,139621.26261482562,NaN,NaN,10000.0,10000.0,117124.67826816172,323160.63574832294,controlled
B,0.1,1.8145889644591558e-6,285.99262201682063,282.50485514234754,282.50483392428265,2.4525604682685875,514.1252399833227,226665.55651830733,100.0305947738179,140031.4623269782,NaN,NaN,10000.0,10000.0,102705.61137200425,282096.18290179013,controlled
B,0.1,1.9050401384008434e-6,247.96910171976788,244.75864713763394,244.7586336673151,2.3905087838315815,512.237929557649,226942.93671818887,87.1854062180062,140402.52123933885,NaN,NaN,10000.0,10000.0,89651.26312119914,245072.99751969473,controlled
B,0.1,2.0000000000000003e-6,213.82573249819268,210.93644113649316,210.9364324010806,2.326205619432454,510.5468197519103,227192.05870513336,75.5904216813139,140736.6804324213,NaN,NaN,10000.0,10000.0,77878.64766610778,211823.28377242017,controlled
B,0.2,3.000000000000001e-7,6225.055384311006,9.746110090765959e6,9.746112134521263e6,6.988831448437962,487331.1356422071,716.684461991691,15.76216449881275,205.1161305667647,180.0,195.0,180.0,195.0,1.5236550758438993e9,7.712436259369056e9,tumor_dominant
B,0.2,3.14953993832204e-7,5934.442201612708,9.745802107307864e6,9.745805328747924e6,6.988817776715725,487315.825211048,716.7069312196357,15.762657079429868,205.12257256256106,185.0,200.0,185.0,200.0,1.4770885700550404e9,7.665674919295002e9,tumor_dominant
B,0.2,3.306533941028525e-7,5649.18520481198,9.745477850499405e6,9.745483219120955e6,6.988803422567832,487299.7510755285,716.7305227582136,15.763175130962741,205.12933562896876,190.0,205.0,190.0,205.0,1.4248150229288974e9,7.613196809547105e9,tumor_dominant
B,0.2,3.471353568228903e-7,5369.704578668638,9.745135481539097e6,9.745145041708456e6,6.988788351881846,487282.87511324126,716.7552927857931,15.76371836453043,205.13643709950773,200.0,210.0,200.0,210.0,1.3657489468796768e9,7.55391594592293e9,tumor_dominant
B,0.2,3.644388901057883e-7,5096.393010030386,9.744771555035058e6,9.744789994387781e6,6.98877252883512,487265.1572959435,716.781300305123,15.764288915607048,205.1438932110091,205.0,220.0,205.0,220.0,1.298500835205223e9,7.486442284042093e9,tumor_dominant
B,0.2,3.8260494648864557e-7,4829.613525735051,9.744378026529575e6,9.744417234930543e6,6.98875591580855,487246.5555939878,716.8086072865883,15.764888073996012,205.15172178674774,215.0,225.0,215.0,225.0,1.2212587101099906e9,7.408963234097054e9,tumor_dominant
B,0.2,4.0167651985518443e-7,4569.697600933337,9.743931778713316e6,9.744025878990892e6,6.988738473295914,487227.0258759288,716.8372788188652,15.76551722726649,205.15994152144052,220.0,235.0,220.0,235.0,1.1316089634390807e9,7.319064388056195e9,tumor_dominant
B,0.2,4.2169874719003627e-7,4316.943674331394,9.743351760706548e6,9.743614997992229e6,6.988720159808584,487206.52180306386,716.8673832673622,15.766177852533172,205.16857203104087,235.0,245.0,235.0,245.0,1.0262549659434134e9,7.213447668131371e9,tumor_dominant
B,0.2,4.427190154051293e-7,4071.616040909896,9.742285555489799e6,9.74318361690717e6,6.988700931775355,487184.9947186423,716.8989924408704,15.766871018781355,205.17763430626601,245.0,260.0,245.0,260.0,9.005585733719671e8,7.087470543227692e9,tumor_dominant
B,0.2,4.6478707349102155e-7,3833.9440973541987,9.73873910542449e6,9.742730711925173e6,6.9886807434371505,487162.3935314769,716.9321817668628,15.767599496242672,205.18714908433205,260.0,275.0,260.0,275.0,7.477610287941369e8,6.93435223584926e9,tumor_dominant
B,0.2,4.879551502585967e-7,3604.121957760038,9.716701075291084e6,9.742255208002431e6,6.98865954673632,487138.6645936645,716.9670304759022,15.768364140218242,205.19713978342884,280.0,295.0,280.0,295.0,5.576664019615347e8,6.743724330288766e9,tumor_dominant
B,0.2,5.122780779497939e-7,3382.3084387538393,9.467046630116886e6,9.741755976287412e6,6.988637291200254,487113.75157211686,717.0036217956715,15.769167028459405,205.20763006293043,305.0,320.0,305.0,320.0,3.1571864159228444e8,6.498768800279726e9,tumor_dominant
B,0.2,5.378134220099089e-7,3168.6274208571685,4.860211949059235e6,9.741231831416206e6,6.988613923819006,487087.59531358216,717.0420431551156,15.770009274490143,205.21864561808604,340.0,355.0,340.0,355.0,4.604363880137864e7,6.169966693569626e9,tumor_dominant
B,0.2,5.646216173286177e-7,2963.168528533327,24954.690223650297,9.74068152867039e6,6.9885893889166075,487060.1337028221,717.0823863992854,15.770894839633526,205.23021125651258,390.0,400.0,390.0,400.0,1.962807879090136e6,5.699406429628662e9,tumor_dominant
B,0.2,5.927661112721535e-7,2765.9880628395445,7384.237006000975,9.740103760991257e6,6.988563628015756,487031.30151358974,717.124748015432,15.77182454803312,205.24235565308834,465.0,480.0,465.0,480.0,1.3786703648768307e6,4.952327818920682e9,tumor_dominant
B,0.2,6.223135138451644e-7,2577.1102970986194,4756.873302817544,9.739497155841775e6,6.988536579695487,487001.0302520396,717.169229370999,15.77279998069213,205.2551083788997,615.0,630.0,615.0,630.0,1.1443309986477369e6,3.504094973962439e9,tumor_dominant
B,0.2,6.533337553376234e-7,2396.5289638615363,3682.0176348493114,9.738860271909073e6,6.988508179441482,486969.24799217394,717.215936964161,15.77382525703114,205.2684985589805,1135.0,1150.0,1135.0,1150.0,993172.2735875972,3.9209975324366256e6,tumor_dominant
B,0.2,6.859002518299215e-7,2224.2089021202696,3058.9086106379027,3203.123346420325,3.505709226400528,660.1561174387995,207081.83429320407,849.8083199235033,116258.16186440708,NaN,NaN,10000.0,10000.0,879466.9508070378,2.890660981511797e6,intermediate
B,0.2,7.200900789478258e-7,2060.087916626186,2629.736931425408,2665.1546391078737,3.4258853352367162,633.2577099494072,210430.70252591764,741.8657083512131,120011.04920651669,NaN,NaN,10000.0,10000.0,787321.967942733,2.476226977741609e6,intermediate
B,0.2,7.559841542785492e-7,1904.0787846141645,2303.72305393665,2315.2639343235096,3.3647880449903567,615.7631716001509,212667.53098765385,665.4152517142376,122584.72522206913,NaN,NaN,10000.0,10000.0,709381.1418375407,2.1786994066241477e6,intermediate
B,0.2,7.936674288796335e-7,1756.0712330032952,2040.7149752083649,2044.9601153231554,3.310897163167,602.2479806478094,214428.39758104482,602.6949661181271,124649.84345746979,NaN,NaN,10000.0,10000.0,641642.7240596918,1.939922984104358e6,intermediate
B,0.2,8.33229088333924e-7,1615.934044372191,1820.1061451975245,1821.7780462831001,3.260733789256734,591.0888892777498,215904.42497885166,548.3533005695972,126408.13533042141,NaN,NaN,10000.0,10000.0,581688.9336827159,1.7384254152371136e6,intermediate
B,0.2,8.747627638264501e-7,1483.5171589241231,1630.1420318776986,1630.8285462929043,3.212674526163842,581.5414170544332,217183.5079185055,499.9307181687975,127952.34736734764,NaN,NaN,10000.0,10000.0,527946.7075637229,1.5634888347064017e6,intermediate
B,0.2,9.183667537427913e-7,1358.6537187580752,1463.5632653814662,1463.8524040947095,3.1657938681601516,573.1926053225741,218314.4914534364,456.06544994905295,129333.94210917197,NaN,NaN,10000.0,10000.0,479334.34725309635,1.4088675880147053e6,intermediate
B,0.2,9.641442563133607e-7,1241.162045453541,1315.5998804200508,1315.723264567295,3.1194945089784287,565.7861590425798,219327.72511959643,415.9168899820582,130584.80978170653,NaN,NaN,10000.0,10000.0,435075.1960688103,1.2705543695097403e6,intermediate
B,0.2,1.0122036138542432e-6,1130.8475679081598,1182.957434078452,1183.0103895071604,3.0733555132702057,559.1505136002461,220243.5327936258,378.9270373825852,131726.2286120629,NaN,NaN,10000.0,10000.0,394591.74207336555,1.1458012533317446e6,intermediate
B,0.2,1.0626585691826105e-6,1027.504615013597,1063.2651642834821,1063.2876935599636,3.0270590403997537,553.1643772759414,221076.2846154359,344.7056102091886,132773.17576449507,NaN,NaN,10000.0,10000.0,357441.7487579467,1.0326286208658641e6,intermediate
B,0.2,1.1156285348135952e-6,930.9180962055019,954.7568334873935,954.76625034514,2.9803516908137193,547.7383054524025,221836.58615590914,312.9678549370748,133736.65649450102,NaN,NaN,10000.0,10000.0,323277.8267643484,929554.0835410646,controlled
B,0.2,1.1712388755757056e-6,840.8650301534904,856.0765868027635,856.0804126584047,2.9330215700393167,542.8040156328875,222532.5351663291,283.49867642341013,134625.03586744092,NaN,NaN,10000.0,10000.0,291820.7958893253,835431.7353593654,controlled
B,0.2,1.229621205313694e-6,757.1159427192156,766.1558047724109,766.1572651653145,2.8848844022702558,538.3078611608976,223170.50214740788,256.13025783544623,135444.87267268196,NaN,NaN,10000.0,10000.0,262841.5276092594,749351.3474578144,controlled
B,0.2,1.2909136983810517e-6,679.4361100840124,684.1318355918667,684.1323225231419,2.835774456736013,534.2066118648336,223755.63312149743,230.727528998131,136201.45700152044,NaN,NaN,10000.0,10000.0,236148.2043329393,670572.2357466447,controlled
B,0.2,1.3552614166593774e-6,607.5866583597835,609.2929356666871,609.2930818259917,2.7855384468993654,530.464650528941,224292.189490886,207.17832387480811,136899.1758444357,NaN,NaN,10000.0,10000.0,211577.15760031014,598478.2639597701,controlled
B,0.2,1.4228166528785383e-6,541.3255232203614,541.0395911338637,541.0395226400086,2.7340309541374275,527.0519581536062,224783.77674365626,185.38659181004596,137541.7552462195,NaN,NaN,10000.0,10000.0,188986.14040796342,532546.2784340935,controlled
B,0.2,1.4937392910502137e-6,480.40828088915697,478.85691670131524,478.85680011652937,2.681111653630065,523.9428237365911,225233.52157195745,165.26736316962416,138132.457394698,NaN,NaN,10000.0,10000.0,168249.2904541413,472323.3967760601,controlled
B,0.2,1.568197184867829e-6,424.5888668005352,422.2945441287896,422.2945024828482,2.6266426281317776,521.1147225937227,225644.18382287832,146.7432565251179,138674.19529889507,NaN,NaN,10000.0,10000.0,149253.31682045804,417410.3316533564,controlled
B,0.2,1.646366554968472e-6,373.6201946113589,370.9517715627504,370.9517297850714,2.5704865827630847,518.5475828454973,226018.24788951155,129.741833411918,139169.6318737976,NaN,NaN,10000.0,10000.0,131894.5787268225,367448.93316838675,controlled
B,0.2,1.7284324059969565e-6,327.254704480358,324.46609343901497,324.46606305925815,2.5125057105862942,516.2232978583744,226357.99650385618,114.19359584929202,139621.26290034046,NaN,NaN,10000.0,10000.0,116076.82382355648,322112.7811360641,controlled
B,0.2,1.8145889644591558e-6,285.2448536602558,282.5048536619372,282.5048341252034,2.4525604685763733,514.1252401052249,226665.5565273849,100.03059473748687,140031.462342205,NaN,NaN,10000.0,10000.0,101709.44523518952,281100.0166868128,controlled
B,0.2,1.9050401384008434e-6,247.34358248708108,244.75864521302634,244.75863408777977,2.3905087845746094,512.2379298608051,226942.93674030362,87.18540614446998,140402.52127638104,NaN,NaN,10000.0,10000.0,88706.13668258271,244127.8710420135,controlled
B,0.2,2.0000000000000003e-6,213.3047741794258,210.93643981365852,210.9364325810793,2.3262056198013026,510.5468199051983,227192.05871613364,75.59042165063876,140736.68045082781,NaN,NaN,10000.0,10000.0,76983.87028718126,210928.5063582311,controlled
B,0.5,3.000000000000001e-7,6133.8190003996915,9.746109881721325e6,9.746112134521276e6,6.988831448437963,487331.1356422071,716.6844619916909,15.762163997036938,205.1161309750345,185.0,195.0,185.0,195.0,1.5136748596622486e9,7.702456040947811e9,tumor_dominant
B,0.5,3.14953993832204e-7,5846.7094426485255,9.745801755986296e6,9.745805328747911e6,6.988817776715724,487315.825211048,716.7069312196356,15.762657506492559,205.12257221739847,185.0,200.0,185.0,200.0,1.4664802807586348e9,7.655066626234496e9,tumor_dominant
