b6,tumor0,nk0,T365,Tfinal,logTfinal,final_regime,regime_code
1.5e-6,944.0608762859235,100000.0,473.7821609032198,473.7786347555585,2.676491167282264,controlled,0
1.5e-6,1412.537544622754,100000.0,473.78281097004384,473.7786381552144,2.676491170392033,controlled,0
1.5e-6,2113.489039836648,100000.0,473.78379821523305,473.77862824325854,2.6764911613252647,controlled,0
1.5e-6,3162.2776601683795,100000.0,473.7854723580946,473.77863917044607,2.6764911713206962,controlled,0
1.5e-6,4731.512589614803,100000.0,473.78887184330495,473.7786405034599,2.6764911725400444,controlled,0
1.5e-6,7079.457843841381,100000.0,473.7991960357752,473.77864628593215,2.676491177829448,controlled,0
1.5e-6,10592.537251772897,100000.0,474.44019100263233,473.7786502607152,2.676491181465303,controlled,0
1.5e-6,15848.93192461114,100000.0,9.721460689594142e6,9.721460689612053e6,6.987731569042199,tumor_dominant,2
1.5e-6,23713.737056616552,100000.0,9.721460689608552e6,9.721460689612152e6,6.987731569042204,tumor_dominant,2
1.5e-6,35481.33892335753,100000.0,9.72146068961021e6,9.721460689612174e6,6.9877315690422055,tumor_dominant,2
1.5e-6,53088.444423098794,100000.0,9.721460689611472e6,9.721460689612148e6,6.987731569042204,tumor_dominant,2
1.5e-6,79432.82347242821,100000.0,9.721460689611971e6,9.721460689612046e6,6.987731569042199,tumor_dominant,2
1.5e-6,118850.22274370189,100000.0,9.721460689613326e6,9.721460689612102e6,6.987731569042202,tumor_dominant,2
1.5e-6,177827.94100389228,100000.0,9.721460689610943e6,9.721460689612051e6,6.987731569042199,tumor_dominant,2
1.5e-6,266072.50597988087,100000.0,9.721460689615449e6,9.721460689612055e6,6.9877315690422,tumor_dominant,2
1.5e-6,398107.1705534969,100000.0,9.721460689608647e6,9.72146068961208e6,6.987731569042201,tumor_dominant,2
1.5e-6,595662.1435290109,100000.0,9.721460689610379e6,9.721460689612055e6,6.9877315690422,tumor_dominant,2
1.5e-6,891250.9381337459,100000.0,9.721460689609434e6,9.721460689612063e6,6.9877315690422,tumor_dominant,2
1.5e-6,1.333521432163324e6,100000.0,9.7214606896103e6,9.721460689612055e6,6.9877315690422,tumor_dominant,2
1.5e-6,1.9952623149688789e6,100000.0,9.721460689608688e6,9.721460689612081e6,6.987731569042201,tumor_dominant,2
1.5e-6,2.985382618917957e6,100000.0,9.721460689608704e6,9.721460689612094e6,6.987731569042202,tumor_dominant,2
1.5e-6,4.466835921509635e6,100000.0,9.721460689614018e6,9.721460689612085e6,6.987731569042201,tumor_dominant,2
1.5e-6,6.683439175686149e6,100000.0,9.721460689612592e6,9.721460689612046e6,6.987731569042199,tumor_dominant,2
1.5e-6,1.0e7,100000.0,9.721460689609079e6,9.72146068961207e6,6.9877315690422,tumor_dominant,2
1.5e-6,1.0,125892.54117941661,473.779415537103,473.77859403868774,2.6764911300373004,controlled,0
1.5e-6,1.4962356560944334,125892.54117941661,473.77944066850756,473.77858544532353,2.6764911221766874,controlled,0
1.5e-6,2.2387211385683394,125892.54117941661,473.7794678251674,473.778620433689,2.6764911541816137,controlled,0
1.5e-6,3.3496543915782766,125892.54117941661,473.77949658642814,473.77858726641387,2.6764911238424944,controlled,0
1.5e-6,5.011872336272722,125892.54117941661,473.77952781190555,473.7785974823236,2.676491133187299,controlled,0
1.5e-6,7.498942093324558,125892.54117941661,473.7795628438619,473.77862219893893,2.6764911557963416,controlled,0
1.5e-6,11.220184543019636,125892.54117941661,473.77959958639764,473.77857098615436,2.6764911089504433,controlled,0
1.5e-6,16.788040181225607,125892.54117941661,473.7796408541591,473.7785902498927,2.6764911265715736,controlled,0
1.5e-6,25.118864315095795,125892.54117941661,473.77968755981925,473.77862516425193,2.6764911585088034,controlled,0
1.5e-6,37.583740428844415,125892.54117941661,473.77973912898057,473.7786127583366,2.6764911471607347,controlled,0
1.5e-6,56.23413251903491,125892.54117941661,473.7797968117641,473.7785807877184,2.6764911179162336,controlled,0
1.5e-6,84.13951416451951,125892.54117941661,473.7798631042155,473.7785428601198,2.6764910832226985,controlled,0
1.5e-6,125.89254117941675,125892.54117941661,473.7799401217064,473.7785507605046,2.6764910904494226,controlled,0
1.5e-6,188.36490894898,125892.54117941661,473.7800307330607,473.7785667742771,2.6764911050977105,controlled,0
1.5e-6,281.8382931264455,125892.54117941661,473.7801381679825,473.7785503911309,2.676491090111545,controlled,0
1.5e-6,421.6965034285823,125892.54117941661,473.7802694651677,473.77863164818325,2.6764911644398532,controlled,0
1.5e-6,630.957344480193,125892.54117941661,473.780431886713,473.7786336394366,2.676491166261313,controlled,0
1.5e-6,944.0608762859235,125892.54117941661,473.78063900091644,473.778602628647,2.676491137894798,controlled,0
1.5e-6,1412.537544622754,125892.54117941661,473.7809112125165,473.77857973400654,2.6764911169523713,controlled,0
1.5e-6,2113.489039836648,125892.54117941661,473.7812859879901,473.7786375174825,2.67649116980868,controlled,0
1.5e-6,3162.2776601683795,125892.54117941661,473.7818291880125,473.77863753570216,2.676491169825346,controlled,0
1.5e-6,4731.512589614803,125892.54117941661,473.78268036745624,473.7786380658568,2.6764911703102947,controlled,0
1.5e-6,7079.457843841381,125892.54117941661,473.7841858645167,473.77864001811787,2.6764911720960876,controlled,0
1.5e-6,10592.537251772897,125892.54117941661,473.7874928597503,473.7786401154245,2.676491172185097,controlled,0
1.5e-6,15848.93192461114,125892.54117941661,473.79990730003004,473.77864547696345,2.6764911770894595,controlled,0
1.5e-6,23713.737056616552,125892.54117941661,9.72146068915751e6,9.721460689612059e6,6.9877315690422,tumor_dominant,2
1.5e-6,35481.33892335753,125892.54117941661,9.721460689609064e6,9.721460689612059e6,6.9877315690422,tumor_dominant,2
1.5e-6,53088.444423098794,125892.54117941661,9.721460689613076e6,9.721460689612044e6,6.987731569042199,tumor_dominant,2
1.5e-6,79432.82347242821,125892.54117941661,9.721460689614642e6,9.721460689612046e6,6.987731569042199,tumor_dominant,2
1.5e-6,118850.22274370189,125892.54117941661,9.721460689608626e6,9.721460689612105e6,6.987731569042202,tumor_dominant,2
1.5e-6,177827.94100389228,125892.54117941661,9.721460689611766e6,9.721460689612152e6,6.987731569042204,tumor_dominant,2
1.5e-6,266072.50597988087,125892.54117941661,9.721460689612482e6,9.721460689612046e6,6.987731569042199,tumor_dominant,2
1.5e-6,398107.1705534969,125892.54117941661,9.72146068960933e6,9.721460689612065e6,6.9877315690422,tumor_dominant,2
1.5e-6,595662.1435290109,125892.54117941661,9.721460689612169e6,9.721460689612048e6,6.987731569042199,tumor_dominant,2
1.5e-6,891250.9381337459,125892.54117941661,9.721460689609908e6,9.721460689612137e6,6.987731569042204,tumor_dominant,2
1.5e-6,1.333521432163324e6,125892.54117941661,9.721460689612295e6,9.721460689612046e6,6.987731569042199,tumor_dominant,2
1.5e-6,1.9952623149688789e6,125892.54117941661,9.721460689608868e6,9.721460689612074e6,6.987731569042201,tumor_dominant,2
1.5e-6,2.985382618917957e6,125892.54117941661,9.721460689615292e6,9.721460689612059e6,6.9877315690422,tumor_dominant,2
1.5e-6,4.466835921509635e6,125892.54117941661,9.721460689614607e6,9.721460689612044e6,6.987731569042199,tumor_dominant,2
1.5e-6,6.683439175686149e6,125892.54117941661,9.721460689608838e6,9.721460689612102e6,6.987731569042202,tumor_dominant,2
1.5e-6,1.0e7,125892.54117941661,9.721460689614985e6,9.721460689612046e6,6.987731569042199,tumor_dominant,2
1.5e-6,1.0,158489.3192461114,473.77901716638434,473.7786271294264,2.6764911603064085,controlled,0
1.5e-6,1.4962356560944334,158489.3192461114,473.7790327124959,473.77861945567247,2.676491153286992,controlled,0
1.5e-6,2.2387211385683394,158489.3192461114,473.7790484084223,473.7786242576523,2.6764911576795094,controlled,0
1.5e-6,3.3496543915782766,158489.3192461114,473.7790662423908,473.7786276870345,2.67649116081647,controlled,0
1.5e-6,5.011872336272722,158489.3192461114,473.7790846906482,473.77860822322475,2.6764911430123295,controlled,0
1.5e-6,7.498942093324558,158489.3192461114,473.7791045966417,473.778625711635,2.6764911590095117,controlled,0
1.5e-6,11.220184543019636,158489.3192461114,473.7791266684137,473.7786121210133,2.676491146577755,controlled,0
1.5e-6,16.788040181225607,158489.3192461114,473.7791496633549,473.77861202912027,2.676491146493698,controlled,0
1.5e-6,25.118864315095795,158489.3192461114,473.77917633141624,473.77862501003705,2.6764911583677384,controlled,0
1.5e-6,37.583740428844415,158489.3192461114,473.7792041113199,473.7786094295247,2.6764911441157686,controlled,0
1.5e-6,56.23413251903491,158489.3192461114,473.7792366537278,473.77861943459493,2.676491153267712,controlled,0
1.5e-6,84.13951416451951,158489.3192461114,473.779271804901,473.77861317858424,2.6764911475451476,controlled,0
1.5e-6,125.89254117941675,158489.3192461114,473.77931271408045,473.77859457824695,2.6764911305308514,controlled,0
1.5e-6,188.36490894898,158489.3192461114,473.77935990056693,473.7786219247096,2.6764911555454955,controlled,0
1.5e-6,281.8382931264455,158489.3192461114,473.7794145486404,473.77861121344,2.6764911457475704,controlled,0
1.5e-6,421.6965034285823,158489.3192461114,473.7794795166778,473.77862307277314,2.676491156595664,controlled,0
1.5e-6,630.957344480193,158489.3192461114,473.7795577294277,473.778623155084,2.6764911566709566,controlled,0
1.5e-6,944.0608762859235,158489.3192461114,473.7796532980092,473.7785977040909,2.676491133390156,controlled,0
1.5e-6,1412.537544622754,158489.3192461114,473.77977599168673,473.7786198206132,2.6764911536208142,controlled,0
1.5e-6,2113.489039836648,158489.3192461114,473.7799334714431,473.7785565654611,2.6764910957593937,controlled,0
1.5e-6,3162.2776601683795,158489.3192461114,473.7801469330976,473.778627231382,2.6764911603996704,controlled,0
1.5e-6,4731.512589614803,158489.3192461114,473.78044674651346,473.778595715242,2.6764911315708955,controlled,0
1.5e-6,7079.457843841381,158489.3192461114,473.78089508795523,473.7785812778161,2.676491118364541,controlled,0
1.5e-6,10592.537251772897,158489.3192461114,473.78162389996373,473.7786257276585,2.676491159024169,controlled,0
1.5e-6,15848.93192461114,158489.3192461114,473.78298305378087,473.77862870451247,2.6764911617471876,controlled,0
1.5e-6,23713.737056616552,158489.3192461114,473.78628488340894,473.77864052028565,2.6764911725554357,controlled,0
1.5e-6,35481.33892335753,158489.3192461114,473.8039208451347,473.77864908824563,2.6764911803928095,controlled,0
1.5e-6,53088.444423098794,158489.3192461114,9.721460689577142e6,9.721460689612115e6,6.987731569042203,tumor_dominant,2
1.5e-6,79432.82347242821,158489.3192461114,9.72146068960925e6,9.721460689612173e6,6.987731569042205,tumor_dominant,2
1.5e-6,118850.22274370189,158489.3192461114,9.721460689609267e6,9.721460689612059e6,6.9877315690422,tumor_dominant,2
1.5e-6,177827.94100389228,158489.3192461114,9.721460689614361e6,9.721460689612046e6,6.987731569042199,tumor_dominant,2
1.5e-6,266072.50597988087,158489.3192461114,9.721460689610898e6,9.721460689612051e6,6.987731569042199,tumor_dominant,2
1.5e-6,398107.1705534969,158489.3192461114,9.72146068961398e6,9.721460689612087e6,6.987731569042201,tumor_dominant,2
1.5e-6,595662.1435290109,158489.3192461114,9.721460689608855e6,9.721460689612105e6,6.987731569042202,tumor_dominant,2
1.5e-6,891250.9381337459,158489.3192461114,9.721460689608708e6,9.721460689612098e6,6.987731569042202,tumor_dominant,2
1.5e-6,1.333521432163324e6,158489.3192461114,9.721460689612279e6,9.721460689612046e6,6.987731569042199,tumor_dominant,2
1.5e-6,1.9952623149688789e6,158489.3192461114,9.721460689613432e6,9.7214606896121e6,6.987731569042202,tumor_dominant,2
1.5e-6,2.985382618917957e6,158489.3192461114,9.721460689610288e6,9.721460689612057e6,6.9877315690422,tumor_dominant,2
1.5e-6,4.466835921509635e6,158489.3192461114,9.721460689609753e6,9.72146068961206e6,6.9877315690422,tumor_dominant,2
1.5e-6,6.683439175686149e6,158489.3192461114,9.721460689615319e6,9.721460689612048e6,6.987731569042199,tumor_dominant,2
1.5e-6,1.0e7,158489.3192461114,9.721460689613868e6,9.721460689612044e6,6.987731569042199,tumor_dominant,2
1.5e-6,1.0,199526.23149688786,473.7786410328957,473.778635719511,2.676491168164021,controlled,0
1.5e-6,1.4962356560944334,199526.23149688786,473.7786381133687,473.7786477452947,2.6764911791643713,controlled,0
1.5e-6,2.2387211385683394,199526.23149688786,473.77872836987154,473.7786375283002,2.676491169818575,controlled,0
1.5e-6,3.3496543915782766,199526.23149688786,473.7787641849226,473.7786382441795,2.676491170473412,controlled,0
1.5e-6,5.011872336272722,199526.23149688786,473.7786773463916,473.7786398037762,2.6764911719000226,controlled,0
1.5e-6,7.498942093324558,199526.23149688786,473.77866548626315,473.7786421062916,2.6764911740062036,controlled,0
1.5e-6,11.220184543019636,199526.23149688786,473.7786846222131,473.77863962153947,2.676491171733325,controlled,0
1.5e-6,16.788040181225607,199526.23149688786,473.77870404121614,473.77863851356227,2.6764911707198245,controlled,0
1.5e-6,25.118864315095795,199526.23149688786,473.77872605707825,473.77863703280605,2.6764911693653315,controlled,0
1.5e-6,37.583740428844415,199526.23149688786,473.7787448659453,473.77863664997113,2.676491169015141,controlled,0
1.5e-6,56.23413251903491,199526.23149688786,473.77875744937876,473.7786377009289,2.676491169976484,controlled,0
1.5e-6,84.13951416451951,199526.23149688786,473.7787691911716,473.77863577467144,2.676491168214478,controlled,0
1.5e-6,125.89254117941675,199526.23149688786,473.77879399275093,473.7786366621394,2.6764911690262716,controlled,0
1.5e-6,188.36490894898,199526.23149688786,473.7788156581834,473.7786345384602,2.6764911670836775,controlled,0
1.5e-6,281.8382931264455,199526.23149688786,473.778841010853,473.77862936855007,2.676491162354603,controlled,0
1.5e-6,421.6965034285823,199526.23149688786,473.7788732415625,473.77862375883086,2.676491157223222,controlled,0
1.5e-6,630.957344480193,199526.23149688786,473.7789100961057,473.77862972422105,2.6764911626799464,controlled,0
1.5e-6,944.0608762859235,199526.23149688786,473.77895564808574,473.7786225094798,2.6764911560804028,controlled,0
1.5e-6,1412.537544622754,199526.23149688786,473.7790117622085,473.77862443977926,2.6764911578461064,controlled,0
1.5e-6,2113.489039836648,199526.23149688786,473.7790822281654,473.77862556493125,2.6764911588753173,controlled,0
1.5e-6,3162.2776601683795,199526.23149688786,473.77917405822956,473.7786132071948,2.6764911475713187,controlled,0
1.5e-6,4731.512589614803,199526.23149688786,473.77929735581637,473.77856701564724,2.6764911053184988,controlled,0
1.5e-6,7079.457843841381,199526.23149688786,473.77946864091257,473.7785760178823,2.676491113553119,controlled,0
1.5e-6,10592.537251772897,199526.23149688786,473.7797183278994,473.778614240572,2.6764911485165803,controlled,0
1.5e-6,15848.93192461114,199526.23149688786,473.78010332633966,473.7785420885994,2.676491082516965,controlled,0
1.5e-6,23713.737056616552,199526.23149688786,473.7807616829177,473.7786383174722,2.676491170540455,controlled,0
1.5e-6,35481.33892335753,199526.23149688786,473.7820795017854,473.7786305531895,2.676491163438229,controlled,0
1.5e-6,53088.444423098794,199526.23149688786,473.78584390899664,473.77864007946386,2.6764911721522022,controlled,0
1.5e-6,79432.82347242821,199526.23149688786,473.8438042918989,473.7786612834976,2.6764911915481773,controlled,0
1.5e-6,118850.22274370189,199526.23149688786,9.721460689603893e6,9.72146068961208e6,6.987731569042201,tumor_dominant,2
1.5e-6,177827.94100389228,199526.23149688786,9.721460689614194e6,9.721460689612044e6,6.987731569042199,tumor_dominant,2
1.5e-6,266072.50597988087,199526.23149688786,9.721460689612359e6,9.721460689612126e6,6.987731569042203,tumor_dominant,2
1.5e-6,398107.1705534969,199526.23149688786,9.721460689608863e6,9.721460689612107e6,6.987731569042202,tumor_dominant,2
1.5e-6,595662.1435290109,199526.23149688786,9.721460689609697e6,9.721460689612132e6,6.987731569042203,tumor_dominant,2
1.5e-6,891250.9381337459,199526.23149688786,9.72146068961243e6,9.721460689612046e6,6.987731569042199,tumor_dominant,2
1.5e-6,1.333521432163324e6,199526.23149688786,9.721460689615171e6,9.721460689612063e6,6.9877315690422,tumor_dominant,2
1.5e-6,1.9952623149688789e6,199526.23149688786,9.721460689611018e6,9.721460689612167e6,6.987731569042205,tumor_dominant,2
1.5e-6,2.985382618917957e6,199526.23149688786,9.721460689614687e6,9.721460689612044e6,6.987731569042199,tumor_dominant,2
1.5e-6,4.466835921509635e6,199526.23149688786,9.721460689614566e6,9.721460689612074e6,6.987731569042201,tumor_dominant,2
1.5e-6,6.683439175686149e6,199526.23149688786,9.721460689612709e6,9.72146068961212e6,6.987731569042203,tumor_dominant,2
1.5e-6,1.0e7,199526.23149688786,9.721460689615298e6,9.721460689612059e6,6.9877315690422,tumor_dominant,2
1.5e-6,1.0,251188.6431509582,473.7782504264346,473.77862740509266,2.676491160558569,controlled,0
1.5e-6,1.4962356560944334,251188.6431509582,473.77825665439286,473.77862405789256,2.676491157496783,controlled,0
1.5e-6,2.2387211385683394,251188.6431509582,473.77826096828903,473.77861159771544,2.676491146099079,controlled,0
1.5e-6,3.3496543915782766,251188.6431509582,473.77826698863214,473.77860679093044,2.676491141702166,controlled,0
1.5e-6,5.011872336272722,251188.6431509582,473.7782723400821,473.7786150520416,2.6764911492588563,controlled,0
1.5e-6,7.498942093324558,251188.6431509582,473.77827918848243,473.7786257897829,2.676491159080996,controlled,0
1.5e-6,11.220184543019636,251188.6431509582,473.77828444955003,473.7786265668017,2.6764911597917584,controlled,0
1.5e-6,16.788040181225607,251188.6431509582,473.77829169059464,473.7786191730956,2.6764911530285103,controlled,0
1.5e-6,25.118864315095795,251188.6431509582,473.77829832670454,473.7786262015134,2.676491159457618,controlled,0
1.5e-6,37.583740428844415,251188.6431509582,473.77830612221305,473.77862610831824,2.67649115937237,controlled,0
1.5e-6,56.23413251903491,251188.6431509582,473.77831423941893,473.77861762613566,2.6764911516134586,controlled,0
1.5e-6,84.13951416451951,251188.6431509582,473.77832502966186,473.7786326632133,2.676491165368332,controlled,0
1.5e-6,125.89254117941675,251188.6431509582,473.77833472976505,473.778631235632,2.67649116406248,controlled,0
1.5e-6,188.36490894898,251188.6431509582,473.7783455346287,473.7786180353017,2.6764911519877352,controlled,0
1.5e-6,281.8382931264455,251188.6431509582,473.7783580728837,473.7786234260209,2.676491156918791,controlled,0
1.5e-6,421.6965034285823,251188.6431509582,473.7783730320052,473.77862015964837,2.67649115393094,controlled,0
1.5e-6,630.957344480193,251188.6431509582,473.7783920129268,473.7786344562956,2.676491167008519,controlled,0
1.5e-6,944.0608762859235,251188.6431509582,473.7784144430342,473.7786345785841,2.67649116712038,controlled,0
1.5e-6,1412.537544622754,251188.6431509582,473.7784382136427,473.77863293484955,2.676491165616806,controlled,0
1.5e-6,2113.489039836648,251188.6431509582,473.77847506156047,473.7786365546654,2.676491168927962,controlled,0
1.5e-6,3162.2776601683795,251188.6431509582,473.77851856780217,473.7786328508417,2.6764911655399617,controlled,0
1.5e-6,4731.512589614803,251188.6431509582,473.7785900419637,473.7786364216883,2.6764911688063235,controlled,0
1.5e-6,7079.457843841381,251188.6431509582,473.77864203120987,473.77863103350126,2.676491163877585,controlled,0
1.5e-6,10592.537251772897,251188.6431509582,473.77874901951054,473.77863383177544,2.6764911664372515,controlled,0
1.5e-6,15848.93192461114,251188.6431509582,473.7789000446592,473.77862875731415,2.676491161795487,controlled,0
1.5e-6,23713.737056616552,251188.6431509582,473.77912691661874,473.77860441518726,2.676491139529001,controlled,0
1.5e-6,35481.33892335753,251188.6431509582,473.7794941404279,473.77855022124345,2.676491089956144,controlled,0
1.5e-6,53088.444423098794,251188.6431509582,473.78015816287314,473.7785918172662,2.676491128005298,controlled,0
1.5e-6,79432.82347242821,251188.6431509582,473.78164537906144,473.77863724706776,2.6764911695613236,controlled,0
1.5e-6,118850.22274370189,251188.6431509582,473.7875345883712,473.778639552756,2.6764911716704067,controlled,0
1.5e-6,177827.94100389228,251188.6431509582,9.721460689577727e6,9.72146068961205e6,6.987731569042199,tumor_dominant,2
1.5e-6,266072.50597988087,251188.6431509582,9.721460689614063e6,9.721460689612066e6,6.9877315690422,tumor_dominant,2
1.5e-6,398107.1705534969,251188.6431509582,9.721460689613707e6,9.721460689612044e6,6.987731569042199,tumor_dominant,2
1.5e-6,595662.1435290109,251188.6431509582,9.72146068960856e6,9.721460689612089e6,6.987731569042201,tumor_dominant,2
1.5e-6,891250.9381337459,251188.6431509582,9.721460689608775e6,9.721460689612074e6,6.987731569042201,tumor_dominant,2
1.5e-6,1.333521432163324e6,251188.6431509582,9.721460689615417e6,9.721460689612055e6,6.9877315690422,tumor_dominant,2
1.5e-6,1.9952623149688789e6,251188.6431509582,9.721460689610194e6,9.721460689612057e6,6.9877315690422,tumor_dominant,2
1.5e-6,2.985382618917957e6,251188.6431509582,9.721460689614939e6,9.721460689612066e6,6.9877315690422,tumor_dominant,2
1.5e-6,4.466835921509635e6,251188.6431509582,9.721460689609256e6,9.721460689612066e6,6.9877315690422,tumor_dominant,2
1.5e-6,6.683439175686149e6,251188.6431509582,9.72146068961392e6,9.721460689612089e6,6.987731569042201,tumor_dominant,2
1.5e-6,1.0e7,251188.6431509582,9.72146068960937e6,9.72146068961212e6,6.987731569042203,tumor_dominant,2
1.5e-6,1.0,316227.7660168379,473.77786689583763,473.77859939133816,2.676491134933533,controlled,0
1.5e-6,1.4962356560944334,316227.7660168379,473.7778693731786,473.77862383111244,2.67649115728934,controlled,0
1.5e-6,2.2387211385683394,316227.7660168379,473.7778733027855,473.7786019698053,2.676491137292136,controlled,0
1.5e-6,3.3496543915782766,316227.7660168379,473.77787583205685,473.77860400571024,2.67649113915444,controlled,0
1.5e-6,5.011872336272722,316227.7660168379,473.7778795404091,473.7785747313035,2.6764911123762456,controlled,0
1.5e-6,7.498942093324558,316227.7660168379,473.77788234337146,473.7786115048733,2.676491146014153,controlled,0
1.5e-6,11.220184543019636,316227.7660168379,473.77788601177,473.7785834619308,2.6764911203624173,controlled,0
1.5e-6,16.788040181225607,316227.7660168379,473.77788953667084,473.7785712358637,2.67649110917886,controlled,0
1.5e-6,25.118864315095795,316227.7660168379,473.77789297919065,473.7786099571912,2.676491144598441,controlled,0
1.5e-6,37.583740428844415,316227.7660168379,473.7778960809184,473.77862509056376,2.6764911584413986,controlled,0
1.5e-6,56.23413251903491,316227.7660168379,473.7779013421347,473.7785942532024,2.6764911302335235,controlled,0
1.5e-6,84.13951416451951,316227.7660168379,473.77790476222305,473.7786247199088,2.6764911581023494,controlled,0
1.5e-6,125.89254117941675,316227.7660168379,473.77791067503745,473.77860688493973,2.676491141788159,controlled,0
1.5e-6,188.36490894898,316227.7660168379,473.7779159950965,473.7786069462135,2.676491141844208,controlled,0
1.5e-6,281.8382931264455,316227.7660168379,473.77792173832506,473.7786058163641,2.6764911408107004,controlled,0
1.5e-6,421.6965034285823,316227.7660168379,473.77792962770496,473.7785938275012,2.6764911298441216,controlled,0
1.5e-6,630.957344480193,316227.7660168379,473.777937537189,473.7786213895612,2.6764911550559787,controlled,0
1.5e-6,944.0608762859235,316227.7660168379,473.7779482436004,473.77860778409405,2.6764911426106432,controlled,0
1.5e-6,1412.537544622754,316227.7660168379,473.77796110761795,473.77861275426505,2.67649114715701,controlled,0
1.5e-6,2113.489039836648,316227.7660168379,473.7779769244186,473.77860921410604,2.6764911439187187,controlled,0
1.5e-6,3162.2776601683795,316227.7660168379,473.77799814511275,473.77859685799166,2.6764911326162037,controlled,0
1.5e-6,4731.512589614803,316227.7660168379,473.7780254506049,473.7785591359163,2.676491098110668,controlled,0
1.5e-6,7079.457843841381,316227.7660168379,473.7780612720264,473.77862685357013,2.6764911600540744,controlled,0
1.5e-6,10592.537251772897,316227.7660168379,473.7781123778639,473.7786271770291,2.6764911603499524,controlled,0
1.5e-6,15848.93192461114,316227.7660168379,473.7781837935748,473.77862445076005,2.6764911578561508,controlled,0
1.5e-6,23713.737056616552,316227.7660168379,473.77828705646954,473.7786259569582,2.6764911592339162,controlled,0
1.5e-6,35481.33892335753,316227.7660168379,473.7784419243683,473.77863473542146,2.676491167263844,controlled,0
1.5e-6,53088.444423098794,316227.7660168379,473.7786819375554,473.77863243450025,2.6764911651591214,controlled,0
1.5e-6,79432.82347242821,316227.7660168379,473.77908652295747,473.77861554612423,2.676491149710809,controlled,0
1.5e-6,118850.22274370189,316227.7660168379,473.77987729238686,473.77862669996813,2.67649115991357,controlled,0
1.5e-6,177827.94100389228,316227.7660168379,473.7820490802988,473.77863280887976,2.6764911655015777,controlled,0
1.5e-6,266072.50597988087,316227.7660168379,473.81084041788864,473.778647146776,2.676491178616888,controlled,0
1.5e-6,398107.1705534969,316227.7660168379,9.72146068960725e6,9.72146068961207e6,6.9877315690422,tumor_dominant,2
1.5e-6,595662.1435290109,316227.7660168379,9.721460689611575e6,9.721460689612154e6,6.987731569042205,tumor_dominant,2
1.5e-6,891250.9381337459,316227.7660168379,9.72146068961468e6,9.721460689612072e6,6.9877315690422,tumor_dominant,2
1.5e-6,1.333521432163324e6,316227.7660168379,9.721460689608647e6,9.72146068961208e6,6.987731569042201,tumor_dominant,2
1.5e-6,1.9952623149688789e6,316227.7660168379,9.721460689608611e6,9.721460689612089e6,6.987731569042201,tumor_dominant,2
1.5e-6,2.985382618917957e6,316227.7660168379,9.721460689614473e6,9.721460689612076e6,6.987731569042201,tumor_dominant,2
1.5e-6,4.466835921509635e6,316227.7660168379,9.721460689608665e6,9.721460689612083e6,6.987731569042201,tumor_dominant,2
1.5e-6,6.683439175686149e6,316227.7660168379,9.721460689609004e6,9.721460689612072e6,6.9877315690422,tumor_dominant,2
1.5e-6,1.0e7,316227.7660168379,9.721460689610435e6,9.721460689612055e6,6.9877315690422,tumor_dominant,2
1.5e-6,1.0,398107.1705534969,473.77746746636814,473.7786008741146,2.676491136289874,controlled,0
1.5e-6,1.4962356560944334,398107.1705534969,473.7774690367524,473.7786041632511,2.6764911392985473,controlled,0
1.5e-6,2.2387211385683394,398107.1705534969,473.77747044404845,473.7786216209913,2.676491155267675,controlled,0
1.5e-6,3.3496543915782766,398107.1705534969,473.7774730789371,473.7786139924743,2.676491148289638,controlled,0
1.5e-6,5.011872336272722,398107.1705534969,473.7774746161818,473.7785756901802,2.6764911132533595,controlled,0
1.5e-6,7.498942093324558,398107.1705534969,473.7774757660885,473.7786242790211,2.676491157699056,controlled,0
1.5e-6,11.220184543019636,398107.1705534969,473.7774786075232,473.7785718561294,2.676491109746236,controlled,0
1.5e-6,16.788040181225607,398107.1705534969,473.7774794807043,473.7786096206852,2.676491144290629,controlled,0
1.5e-6,25.118864315095795,398107.1705534969,473.77748193578213,473.77862195513444,2.676491155573326,controlled,0
1.5e-6,37.583740428844415,398107.1705534969,473.77748443732315,473.7785356915001,2.676491076665342,controlled,0
1.5e-6,56.23413251903491,398107.1705534969,473.7774858043085,473.77860243878695,2.6764911377211273,controlled,0
1.5e-6,84.13951416451951,398107.1705534969,473.7774879521587,473.77862430984777,2.676491157727254,controlled,0
1.5e-6,125.89254117941675,398107.1705534969,473.7774914607697,473.7786022581347,2.6764911375558795,controlled,0
1.5e-6,188.36490894898,398107.1705534969,473.7774938436008,473.77857934037655,2.676491116592306,controlled,0
1.5e-6,281.8382931264455,398107.1705534969,473.7774962925585,473.7786218122772,2.6764911554426503,controlled,0
1.5e-6,421.6965034285823,398107.1705534969,473.7775007607884,473.7786164925743,2.6764911505765556,controlled,0
1.5e-6,630.957344480193,398107.1705534969,473.7775052858739,473.77860840250895,2.676491143176326,controlled,0
1.5e-6,944.0608762859235,398107.1705534969,473.77750956701124,473.7786130935234,2.67649114746734,controlled,0
1.5e-6,1412.537544622754,398107.1705534969,473.7775168361696,473.7786224781142,2.6764911560517115,controlled,0
1.5e-6,2113.489039836648,398107.1705534969,473.7775252048418,473.778596233691,2.6764911320451366,controlled,0
1.5e-6,3162.2776601683795,398107.1705534969,473.7775363155676,473.7786251003484,2.6764911584503492,controlled,0
